Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),source_file
03/01/2026 18:00,NPX,61845,117.12,3.64,-32.76,20260301damlbmp_zone.csv
03/01/2026 18:00,O H,61846,72.73,-7.99,0.0,20260301damlbmp_zone.csv
03/01/2026 18:00,PJM,61847,61.68,-0.4,18.64,20260301damlbmp_zone.csv
03/01/2026 18:00,WEST,61752,74.67,-6.06,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,CAPITL,61757,154.04,4.48,-72.38,20260301damlbmp_zone.csv
03/01/2026 19:00,CENTRL,61754,76.88,-0.31,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,DUNWOD,61760,89.13,5.01,-6.93,20260301damlbmp_zone.csv
03/01/2026 19:00,GENESE,61753,73.87,-3.32,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,H Q,61844,76.65,-0.54,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,HUD VL,61758,90.24,4.24,-8.81,20260301damlbmp_zone.csv
03/01/2026 19:00,LONGIL,61762,90.45,6.33,-6.93,20260301damlbmp_zone.csv
03/01/2026 19:00,MHK VL,61756,85.53,3.48,-4.87,20260301damlbmp_zone.csv
03/01/2026 19:00,MILLWD,61759,89.03,4.79,-7.05,20260301damlbmp_zone.csv
03/01/2026 19:00,N.Y.C.,61761,89.29,5.17,-6.93,20260301damlbmp_zone.csv
03/01/2026 19:00,NORTH,61755,77.42,0.23,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,NPX,61845,106.6,3.39,-26.02,20260301damlbmp_zone.csv
03/01/2026 19:00,O H,61846,69.93,-7.26,0.0,20260301damlbmp_zone.csv
03/01/2026 19:00,PJM,61847,58.53,-0.38,18.27,20260301damlbmp_zone.csv
03/01/2026 19:00,WEST,61752,71.78,-5.41,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,CAPITL,61757,149.06,4.19,-68.7,20260301damlbmp_zone.csv
03/01/2026 20:00,CENTRL,61754,75.8,-0.38,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,DUNWOD,61760,86.86,4.11,-6.58,20260301damlbmp_zone.csv
03/01/2026 20:00,GENESE,61753,72.83,-3.35,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,H Q,61844,75.95,-0.23,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,HUD VL,61758,88.05,3.51,-8.37,20260301damlbmp_zone.csv
03/01/2026 20:00,LONGIL,61762,88.31,5.56,-6.58,20260301damlbmp_zone.csv
03/01/2026 20:00,MHK VL,61756,84.29,3.51,-4.61,20260301damlbmp_zone.csv
03/01/2026 20:00,MILLWD,61759,86.83,3.96,-6.7,20260301damlbmp_zone.csv
03/01/2026 20:00,N.Y.C.,61761,86.94,4.19,-6.58,20260301damlbmp_zone.csv
03/01/2026 20:00,NORTH,61755,77.02,0.84,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,NPX,61845,104.0,3.12,-24.7,20260301damlbmp_zone.csv
03/01/2026 20:00,O H,61846,68.94,-7.24,0.0,20260301damlbmp_zone.csv
03/01/2026 20:00,PJM,61847,57.46,-0.84,17.88,20260301damlbmp_zone.csv
03/01/2026 20:00,WEST,61752,70.77,-5.41,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,CAPITL,61757,101.37,4.26,-21.01,20260301damlbmp_zone.csv
03/01/2026 21:00,CENTRL,61754,75.04,-1.07,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,DUNWOD,61760,82.83,4.72,-2.01,20260301damlbmp_zone.csv
03/01/2026 21:00,GENESE,61753,71.46,-4.64,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,H Q,61844,75.95,-0.15,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,HUD VL,61758,82.77,4.11,-2.56,20260301damlbmp_zone.csv
03/01/2026 21:00,LONGIL,61762,84.43,6.31,-2.01,20260301damlbmp_zone.csv
03/01/2026 21:00,MHK VL,61756,80.78,3.27,-1.41,20260301damlbmp_zone.csv
03/01/2026 21:00,MILLWD,61759,82.72,4.57,-2.05,20260301damlbmp_zone.csv
03/01/2026 21:00,N.Y.C.,61761,83.36,5.25,-2.01,20260301damlbmp_zone.csv
03/01/2026 21:00,NORTH,61755,76.79,0.68,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,NPX,61845,87.0,3.34,-7.55,20260301damlbmp_zone.csv
03/01/2026 21:00,O H,61846,66.97,-9.13,0.0,20260301damlbmp_zone.csv
03/01/2026 21:00,PJM,61847,54.3,-1.22,20.58,20260301damlbmp_zone.csv
03/01/2026 21:00,WEST,61752,68.8,-7.31,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,CAPITL,61757,79.89,4.02,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,CENTRL,61754,74.74,-1.14,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,DUNWOD,61760,79.89,4.02,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,GENESE,61753,71.47,-4.4,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,H Q,61844,75.95,0.08,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,HUD VL,61758,79.44,3.57,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,LONGIL,61762,81.26,5.39,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,MHK VL,61756,78.83,2.96,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,MILLWD,61759,79.82,3.94,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,N.Y.C.,61761,80.43,4.55,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,NORTH,61755,76.86,0.98,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,NPX,61845,78.83,2.96,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,O H,61846,67.61,-8.27,0.0,20260301damlbmp_zone.csv
03/01/2026 22:00,PJM,61847,50.11,-1.29,24.47,20260301damlbmp_zone.csv
03/01/2026 22:00,WEST,61752,69.42,-6.45,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,CAPITL,61757,74.71,3.49,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,CENTRL,61754,70.15,-1.07,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,DUNWOD,61760,74.14,2.92,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,GENESE,61753,67.59,-3.63,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,H Q,61844,71.58,0.36,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,HUD VL,61758,73.78,2.56,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,LONGIL,61762,75.13,3.91,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,MHK VL,61756,73.64,2.42,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,MILLWD,61759,74.07,2.85,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,N.Y.C.,61761,74.64,3.42,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,NORTH,61755,72.57,1.35,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,NPX,61845,73.57,2.35,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,O H,61846,64.67,-6.55,0.0,20260301damlbmp_zone.csv
03/01/2026 23:00,PJM,61847,46.02,-1.36,23.84,20260301damlbmp_zone.csv
03/01/2026 23:00,WEST,61752,66.23,-4.99,0.0,20260301damlbmp_zone.csv
03/02/2026 00:00,CAPITL,61757,82.2,3.91,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,CENTRL,61754,77.19,-1.1,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,DUNWOD,61760,81.57,3.29,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,GENESE,61753,74.69,-3.6,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,H Q,61844,78.6,0.31,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,HUD VL,61758,81.18,2.9,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,LONGIL,61762,82.67,4.38,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,MHK VL,61756,80.87,2.58,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,MILLWD,61759,81.42,3.13,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,N.Y.C.,61761,81.73,3.44,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,NORTH,61755,79.38,1.1,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,NPX,61845,81.34,3.05,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,O H,61846,72.18,-6.11,0.0,20260302damlbmp_zone.csv
03/02/2026 00:00,PJM,61847,54.4,-1.1,22.79,20260302damlbmp_zone.csv
03/02/2026 00:00,WEST,61752,73.74,-4.54,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,CAPITL,61757,79.55,3.86,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,CENTRL,61754,74.7,-0.99,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,DUNWOD,61760,78.72,3.03,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,GENESE,61753,72.06,-3.63,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,H Q,61844,75.99,0.3,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,HUD VL,61758,78.41,2.72,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,LONGIL,61762,79.4,3.71,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,MHK VL,61756,78.26,2.57,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,MILLWD,61759,78.56,2.88,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,N.Y.C.,61761,78.72,3.03,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,NORTH,61755,76.75,1.06,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,NPX,61845,81.64,2.95,-3.0,20260302damlbmp_zone.csv
03/02/2026 01:00,O H,61846,69.71,-5.98,0.0,20260302damlbmp_zone.csv
03/02/2026 01:00,PJM,61847,50.0,-1.21,24.48,20260302damlbmp_zone.csv
03/02/2026 01:00,WEST,61752,71.22,-4.47,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,CAPITL,61757,76.51,3.5,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,CENTRL,61754,72.05,-0.95,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,DUNWOD,61760,75.63,2.62,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,GENESE,61753,69.79,-3.21,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,H Q,61844,73.44,0.44,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,HUD VL,61758,75.34,2.34,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,LONGIL,61762,76.0,2.99,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,MHK VL,61756,75.48,2.48,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,MILLWD,61759,75.48,2.48,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,N.Y.C.,61761,75.55,2.55,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,NORTH,61755,74.1,1.1,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,NPX,61845,75.85,2.62,-0.22,20260302damlbmp_zone.csv
03/02/2026 02:00,O H,61846,67.6,-5.4,0.0,20260302damlbmp_zone.csv
03/02/2026 02:00,PJM,61847,48.7,-1.17,23.13,20260302damlbmp_zone.csv
03/02/2026 02:00,WEST,61752,69.06,-3.94,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,CAPITL,61757,82.86,3.79,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,CENTRL,61754,78.2,-0.87,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,DUNWOD,61760,81.83,2.77,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,GENESE,61753,75.82,-3.25,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,H Q,61844,79.46,0.4,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,HUD VL,61758,81.59,2.53,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,LONGIL,61762,82.38,3.32,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,MHK VL,61756,81.83,2.77,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,MILLWD,61759,81.75,2.69,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,N.Y.C.,61761,81.75,2.69,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,NORTH,61755,80.09,1.03,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,NPX,61845,81.83,2.77,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,O H,61846,73.37,-5.69,0.0,20260302damlbmp_zone.csv
03/02/2026 03:00,PJM,61847,48.06,-1.27,29.74,20260302damlbmp_zone.csv
03/02/2026 03:00,WEST,61752,74.95,-4.11,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,CAPITL,61757,87.28,4.23,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,CENTRL,61754,81.96,-1.08,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,DUNWOD,61760,86.12,3.07,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,GENESE,61753,79.14,-3.9,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,H Q,61844,83.38,0.33,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,HUD VL,61758,85.95,2.91,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,LONGIL,61762,87.03,3.99,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,MHK VL,61756,86.03,2.99,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,MILLWD,61759,86.03,2.99,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,N.Y.C.,61761,86.12,3.07,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,NORTH,61755,83.79,0.75,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,NPX,61845,86.12,3.07,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,O H,61846,76.73,-6.31,0.0,20260302damlbmp_zone.csv
03/02/2026 04:00,PJM,61847,51.71,-1.33,30.0,20260302damlbmp_zone.csv
03/02/2026 04:00,WEST,61752,78.48,-4.57,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,CAPITL,61757,103.67,5.12,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,CENTRL,61754,96.78,-1.77,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,DUNWOD,61760,102.69,4.14,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,GENESE,61753,92.83,-5.72,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,H Q,61844,98.95,0.4,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,HUD VL,61758,102.3,3.74,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,LONGIL,61762,102.79,4.23,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,MHK VL,61756,102.2,3.65,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,MILLWD,61759,102.59,4.04,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,N.Y.C.,61761,102.59,4.04,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,NORTH,61755,99.54,0.99,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,NPX,61845,102.2,3.65,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,O H,61846,87.02,-11.53,0.0,20260302damlbmp_zone.csv
03/02/2026 05:00,PJM,61847,56.21,-2.66,39.69,20260302damlbmp_zone.csv
03/02/2026 05:00,WEST,61752,89.09,-9.46,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,CAPITL,61757,144.57,7.01,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,CENTRL,61754,135.08,-2.47,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,DUNWOD,61760,144.16,6.6,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,GENESE,61753,128.89,-8.66,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,H Q,61844,138.25,0.69,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,HUD VL,61758,143.33,5.78,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,LONGIL,61762,144.02,6.47,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,MHK VL,61756,143.47,5.91,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,MILLWD,61759,143.6,6.05,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,N.Y.C.,61761,144.02,6.47,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,NORTH,61755,139.48,1.92,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,NPX,61845,142.09,4.53,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,O H,61846,119.39,-18.16,0.0,20260302damlbmp_zone.csv
03/02/2026 06:00,PJM,61847,75.43,-3.99,58.13,20260302damlbmp_zone.csv
03/02/2026 06:00,WEST,61752,122.7,-14.86,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,CAPITL,61757,166.26,7.91,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,CENTRL,61754,155.33,-3.01,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,DUNWOD,61760,166.89,8.54,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,GENESE,61753,148.05,-10.29,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,H Q,61844,159.14,0.8,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,HUD VL,61758,165.63,7.29,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,LONGIL,61762,166.41,8.07,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,MHK VL,61756,165.47,7.13,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,MILLWD,61759,166.41,8.07,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,N.Y.C.,61761,167.04,8.7,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,NORTH,61755,160.4,2.05,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,NPX,61845,164.03,5.69,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,O H,61846,136.34,-22.0,0.0,20260302damlbmp_zone.csv
03/02/2026 07:00,PJM,61847,90.1,-4.91,63.33,20260302damlbmp_zone.csv
03/02/2026 07:00,WEST,61752,139.98,-18.37,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,CAPITL,61757,107.69,4.64,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,CENTRL,61754,100.98,-2.06,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,DUNWOD,61760,109.12,6.08,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,GENESE,61753,97.07,-5.98,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,H Q,61844,103.46,0.41,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,HUD VL,61758,107.79,4.74,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,LONGIL,61762,109.33,6.29,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,MHK VL,61756,106.55,3.51,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,MILLWD,61759,108.61,5.56,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,N.Y.C.,61761,109.33,6.29,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,NORTH,61755,104.18,1.14,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,NPX,61845,107.17,4.13,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,O H,61846,90.26,-12.78,0.0,20260302damlbmp_zone.csv
03/02/2026 08:00,PJM,61847,65.2,-2.57,35.27,20260302damlbmp_zone.csv
03/02/2026 08:00,WEST,61752,92.53,-10.51,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,CAPITL,61757,74.84,3.02,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,CENTRL,61754,69.95,-1.87,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,DUNWOD,61760,76.49,4.67,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,GENESE,61753,67.37,-4.45,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,H Q,61844,72.04,0.22,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,HUD VL,61758,75.41,3.59,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,LONGIL,61762,77.35,5.53,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,MHK VL,61756,73.54,1.72,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,MILLWD,61759,76.13,4.31,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,N.Y.C.,61761,76.84,5.03,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,NORTH,61755,72.39,0.57,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,NPX,61845,75.2,3.23,-0.14,20260302damlbmp_zone.csv
03/02/2026 09:00,O H,61846,63.2,-8.62,0.0,20260302damlbmp_zone.csv
03/02/2026 09:00,PJM,61847,60.64,-1.51,9.67,20260302damlbmp_zone.csv
03/02/2026 09:00,WEST,61752,64.57,-7.25,0.0,20260302damlbmp_zone.csv
03/02/2026 10:00,CAPITL,61757,73.34,3.0,-0.56,20260302damlbmp_zone.csv
03/02/2026 10:00,CENTRL,61754,67.41,-2.37,0.0,20260302damlbmp_zone.csv
03/02/2026 10:00,DUNWOD,61760,79.77,5.3,-4.68,20260302damlbmp_zone.csv
03/02/2026 10:00,GENESE,61753,64.51,-5.23,0.04,20260302damlbmp_zone.csv
03/02/2026 10:00,H Q,61844,69.92,0.14,0.0,20260302damlbmp_zone.csv
03/02/2026 10:00,HUD VL,61758,70.91,4.05,2.92,20260302damlbmp_zone.csv
03/02/2026 10:00,LONGIL,61762,81.53,7.05,-4.7,20260302damlbmp_zone.csv
03/02/2026 10:00,MHK VL,61756,70.58,1.11,0.31,20260302damlbmp_zone.csv
03/02/2026 10:00,MILLWD,61759,78.39,4.96,-3.65,20260302damlbmp_zone.csv
03/02/2026 10:00,N.Y.C.,61761,80.22,5.72,-4.71,20260302damlbmp_zone.csv
03/02/2026 10:00,NORTH,61755,70.21,0.42,0.0,20260302damlbmp_zone.csv
03/02/2026 10:00,NPX,61845,74.4,3.49,-1.13,20260302damlbmp_zone.csv
03/02/2026 10:00,O H,61846,59.74,-9.98,0.07,20260302damlbmp_zone.csv
03/02/2026 10:00,PJM,61847,55.53,-1.68,12.58,20260302damlbmp_zone.csv
03/02/2026 10:00,WEST,61752,60.99,-8.73,0.07,20260302damlbmp_zone.csv
03/02/2026 11:00,CAPITL,61757,66.86,2.68,-0.35,20260302damlbmp_zone.csv
03/02/2026 11:00,CENTRL,61754,61.59,-2.24,0.0,20260302damlbmp_zone.csv
03/02/2026 11:00,DUNWOD,61760,71.91,5.17,-2.91,20260302damlbmp_zone.csv
03/02/2026 11:00,GENESE,61753,58.88,-4.91,0.04,20260302damlbmp_zone.csv
03/02/2026 11:00,H Q,61844,63.96,0.13,0.0,20260302damlbmp_zone.csv
03/02/2026 11:00,HUD VL,61758,65.84,3.89,1.89,20260302damlbmp_zone.csv
03/02/2026 11:00,LONGIL,61762,73.39,6.64,-2.92,20260302damlbmp_zone.csv
03/02/2026 11:00,MHK VL,61756,64.65,1.02,0.19,20260302damlbmp_zone.csv
03/02/2026 11:00,MILLWD,61759,70.82,4.72,-2.27,20260302damlbmp_zone.csv
03/02/2026 11:00,N.Y.C.,61761,72.38,5.62,-2.93,20260302damlbmp_zone.csv
03/02/2026 11:00,NORTH,61755,64.15,0.32,0.0,20260302damlbmp_zone.csv
03/02/2026 11:00,NPX,61845,67.85,3.32,-0.7,20260302damlbmp_zone.csv
03/02/2026 11:00,O H,61846,54.44,-9.32,0.07,20260302damlbmp_zone.csv
03/02/2026 11:00,PJM,61847,52.36,-1.4,10.07,20260302damlbmp_zone.csv
03/02/2026 11:00,WEST,61752,55.71,-8.04,0.07,20260302damlbmp_zone.csv
03/02/2026 12:00,CAPITL,61757,61.28,2.4,-0.33,20260302damlbmp_zone.csv
03/02/2026 12:00,CENTRL,61754,56.3,-2.28,-0.03,20260302damlbmp_zone.csv
03/02/2026 12:00,DUNWOD,61760,64.41,4.92,-0.94,20260302damlbmp_zone.csv
03/02/2026 12:00,GENESE,61753,54.27,-4.27,0.01,20260302damlbmp_zone.csv
03/02/2026 12:00,H Q,61844,58.67,0.12,0.0,20260302damlbmp_zone.csv
03/02/2026 12:00,HUD VL,61758,62.01,3.75,0.3,20260302damlbmp_zone.csv
03/02/2026 12:00,LONGIL,61762,65.83,6.33,-0.95,20260302damlbmp_zone.csv
03/02/2026 12:00,MHK VL,61756,59.25,0.71,0.01,20260302damlbmp_zone.csv
03/02/2026 12:00,MILLWD,61759,63.84,4.51,-0.78,20260302damlbmp_zone.csv
03/02/2026 12:00,N.Y.C.,61761,64.82,5.33,-0.94,20260302damlbmp_zone.csv
03/02/2026 12:00,NORTH,61755,58.85,0.29,0.0,20260302damlbmp_zone.csv
03/02/2026 12:00,NPX,61845,62.09,3.1,-0.44,20260302damlbmp_zone.csv
03/02/2026 12:00,O H,61846,49.91,-8.61,0.04,20260302damlbmp_zone.csv
03/02/2026 12:00,PJM,61847,48.36,-1.52,8.67,20260302damlbmp_zone.csv
03/02/2026 12:00,WEST,61752,50.55,-7.96,0.04,20260302damlbmp_zone.csv
03/02/2026 13:00,CAPITL,61757,58.46,2.22,-0.85,20260302damlbmp_zone.csv
03/02/2026 13:00,CENTRL,61754,53.31,-2.16,-0.07,20260302damlbmp_zone.csv
03/02/2026 13:00,DUNWOD,61760,63.04,4.71,-2.94,20260302damlbmp_zone.csv
03/02/2026 13:00,GENESE,61753,51.44,-3.99,-0.02,20260302damlbmp_zone.csv
03/02/2026 13:00,H Q,61844,55.51,0.11,0.0,20260302damlbmp_zone.csv
03/02/2026 13:00,HUD VL,61758,57.75,3.6,1.25,20260302damlbmp_zone.csv
03/02/2026 13:00,LONGIL,61762,64.39,6.04,-2.95,20260302damlbmp_zone.csv
03/02/2026 13:00,MHK VL,61756,55.83,0.5,0.07,20260302damlbmp_zone.csv
03/02/2026 13:00,MILLWD,61759,62.0,4.21,-2.39,20260302damlbmp_zone.csv
03/02/2026 13:00,N.Y.C.,61761,63.56,5.21,-2.95,20260302damlbmp_zone.csv
03/02/2026 13:00,NORTH,61755,55.62,0.22,0.0,20260302damlbmp_zone.csv
03/02/2026 13:00,NPX,61845,64.1,2.99,-5.71,20260302damlbmp_zone.csv
03/02/2026 13:00,O H,61846,47.48,-7.92,0.0,20260302damlbmp_zone.csv
03/02/2026 13:00,PJM,61847,48.47,-1.33,5.6,20260302damlbmp_zone.csv
03/02/2026 13:00,WEST,61752,47.92,-7.48,0.0,20260302damlbmp_zone.csv
03/02/2026 14:00,CAPITL,61757,56.79,2.11,-0.61,20260302damlbmp_zone.csv
03/02/2026 14:00,CENTRL,61754,52.08,-2.05,-0.05,20260302damlbmp_zone.csv
03/02/2026 14:00,DUNWOD,61760,60.7,4.65,-1.97,20260302damlbmp_zone.csv
03/02/2026 14:00,GENESE,61753,49.93,-4.16,-0.01,20260302damlbmp_zone.csv
03/02/2026 14:00,H Q,61844,54.13,0.05,0.0,20260302damlbmp_zone.csv
03/02/2026 14:00,HUD VL,61758,56.87,3.57,0.78,20260302damlbmp_zone.csv
03/02/2026 14:00,LONGIL,61762,62.11,6.06,-1.98,20260302damlbmp_zone.csv
03/02/2026 14:00,MHK VL,61756,54.64,0.6,0.03,20260302damlbmp_zone.csv
